Country,Age,Gender,Customer_Segment,Date,Year,Month,Total_Purchases,Total_Amount,Product_Category,Product_Brand,Product_Type,Payment_Method,Month_Name,Avg_Order_Value,Total_Amount_M,Age_Group
USA,22.0,Female,Regular,2023-10-19,2023,10,9.0,4241.445467,Grocery,Nestle,Coffee,PayPal,Oct,471.2717185555555,0.004241445466999999,18-25
Germany,31.0,Male,Premium,2023-05-25,2023,5,10.0,533.9097285,Home Decor,Home Depot,Furniture,Credit Card,May,53.390972850000004,0.0005339097285000001,26-35
UK,65.0,Male,New,2023-08-17,2023,8,4.0,865.9618766,Grocery,Coca-Cola,Juice,PayPal,Aug,216.49046915,0.0008659618766,50+
USA,70.0,Male,Premium,2023-05-13,2023,5,2.0,542.841383,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Credit Card,May,271.4206915,0.000542841383,50+
USA,20.0,Female,New,2023-03-22,2023,3,9.0,3414.719879,Home Decor,IKEA,Lighting,PayPal,Mar,379.4133198888889,0.003414719879,18-25
Germany,38.0,Male,Regular,2023-05-31,2023,5,3.0,1341.629696,Grocery,Nestle,Coffee,Cash,May,447.2098986666667,0.001341629696,36-50
USA,34.0,Male,Premium,2023-09-19,2023,9,10.0,4647.588865,Books,Random House,Literature,Credit Card,Sep,464.75888649999996,0.004647588865,26-35
UK,56.0,Female,New,2023-07-19,2023,7,7.0,1648.399447,Electronics,Sony,Headphones,Credit Card,Jul,235.4856352857143,0.001648399447,50+
USA,20.0,Female,Regular,2023-10-27,2023,10,6.0,1110.141318,Grocery,Nestle,Chocolate,Cash,Oct,185.023553,0.0011101413179999998,18-25
Germany,26.0,Male,New,2023-07-25,2023,7,10.0,688.1804085,Clothing,Nike,Shoes,PayPal,Jul,68.81804085,0.0006881804085,26-35
UK,21.0,Male,Regular,2023-04-15,2023,4,4.0,1056.790488,Grocery,Coca-Cola,Soft Drink,Credit Card,Apr,264.197622,0.0010567904880000002,18-25
USA,53.0,Female,New,2023-04-13,2023,4,5.0,259.3382824,Clothing,Adidas,Shoes,Debit Card,Apr,51.86765648000001,0.00025933828240000005,50+
UK,25.0,Female,Regular,2023-07-30,2023,7,10.0,4309.153981,Books,HarperCollins,Thriller,Debit Card,Jul,430.91539810000006,0.0043091539810000004,18-25
USA,40.0,Male,New,2024-02-19,2024,2,6.0,116.0719168,Home Decor,Home Depot,Tools,Debit Card,Feb,19.345319466666666,0.00011607191679999999,36-50
Australia,69.0,Male,Regular,2023-07-31,2023,7,1.0,67.95545218,Electronics,Sony,Smartphone,Credit Card,Jul,67.95545218,6.795545218e-05,50+
Australia,62.0,Female,New,2023-07-28,2023,7,8.0,1976.869107,Home Decor,Bed Bath & Beyond,Bedding,Credit Card,Jul,247.108638375,0.001976869107,50+
UK,21.0,Male,New,2023-04-19,2023,4,9.0,899.8532299,Books,Penguin Books,Non-Fiction,PayPal,Apr,99.9836922111111,0.0008998532299,18-25
Australia,46.0,Female,Regular,2023-06-20,2023,6,8.0,1219.59964,Electronics,Samsung,Television,Credit Card,Jun,152.449955,0.0012195996399999999,36-50
USA,37.0,Male,Regular,2023-06-14,2023,6,6.0,1687.318144,Home Decor,Bed Bath & Beyond,Kitchen,Cash,Jun,281.2196906666667,0.001687318144,36-50
USA,26.0,Male,Regular,2024-02-26,2024,2,8.0,3464.09573,Grocery,Nestle,Coffee,Cash,Feb,433.01196625,0.00346409573,26-35
Canada,26.0,Female,Premium,2023-12-25,2023,12,6.0,476.4351913,Grocery,Pepsi,Water,Cash,Dec,79.40586521666667,0.00047643519129999997,26-35
USA,20.0,Male,New,2023-10-19,2023,10,1.0,99.1715526,Clothing,Zara,Jeans,Credit Card,Oct,99.1715526,9.91715526e-05,18-25
UK,44.0,Female,New,2023-11-30,2023,11,8.0,2352.702596,Home Decor,Bed Bath & Beyond,Bedding,Credit Card,Nov,294.0878245,0.002352702596,36-50
Australia,41.0,Male,Premium,2024-01-14,2024,1,7.0,3345.423847,Books,HarperCollins,Thriller,Credit Card,Jan,477.91769242857146,0.0033454238470000002,36-50
UK,38.0,Male,Regular,2023-03-26,2023,3,4.0,1212.458906,Electronics,Sony,Television,Cash,Mar,303.1147265,0.001212458906,36-50
UK,34.0,Male,Regular,2023-06-27,2023,6,10.0,3571.614274,Grocery,Nestle,Coffee,Debit Card,Jun,357.1614274,0.003571614274,26-35
UK,19.0,Male,Regular,2023-11-26,2023,11,2.0,175.9866916,Books,HarperCollins,Fiction,Cash,Nov,87.9933458,0.0001759866916,18-25
Germany,26.0,Female,Regular,2024-02-13,2024,2,5.0,1016.388037,Home Decor,Home Depot,Furniture,Debit Card,Feb,203.27760740000002,0.001016388037,26-35
UK,23.0,Male,Premium,2023-05-23,2023,5,1.0,130.9139272,Home Decor,Home Depot,Decorations,Cash,May,130.9139272,0.0001309139272,18-25
Australia,20.0,Male,New,2023-10-24,2023,10,7.0,976.5028828,Electronics,Sony,Smartphone,PayPal,Oct,139.50041182857143,0.0009765028828,18-25
Canada,32.0,Female,Regular,2023-10-22,2023,10,2.0,717.7107556,Electronics,Apple,Smartphone,Credit Card,Oct,358.8553778,0.0007177107556,26-35
Germany,19.0,Female,Premium,2023-06-19,2023,6,3.0,1172.757269,Home Decor,Home Depot,Tools,Credit Card,Jun,390.91908966666665,0.001172757269,18-25
UK,20.0,Male,Regular,2023-03-15,2023,3,7.0,2576.768603,Grocery,Pepsi,Water,Credit Card,Mar,368.1098004285714,0.002576768603,18-25
USA,53.0,Female,Premium,2023-10-19,2023,10,9.0,1850.844025,Clothing,Nike,Shoes,PayPal,Oct,205.64933611111113,0.001850844025,50+
USA,34.0,Male,Premium,2023-03-15,2023,3,8.0,3042.214407,Grocery,Coca-Cola,Juice,Credit Card,Mar,380.276800875,0.003042214407,26-35
UK,24.0,Female,Regular,2023-12-21,2023,12,3.0,280.7512904,Books,HarperCollins,Thriller,Debit Card,Dec,93.58376346666667,0.00028075129040000004,18-25
Germany,33.0,Male,Regular,2023-09-15,2023,9,4.0,850.3153852,Books,Penguin Books,Non-Fiction,Debit Card,Sep,212.5788463,0.0008503153852000001,26-35
Germany,22.0,Female,Regular,2024-01-28,2024,1,8.0,3578.069209,Clothing,Adidas,Jacket,Cash,Jan,447.258651125,0.0035780692089999997,18-25
USA,34.0,Female,Premium,2024-02-14,2024,2,4.0,1742.188849,Grocery,Pepsi,Water,Debit Card,Feb,435.54721225,0.0017421888489999998,26-35
Germany,26.0,Male,Regular,2023-06-16,2023,6,2.0,935.4520106,Electronics,Whirepool,Fridge,Debit Card,Jun,467.7260053,0.0009354520106,26-35
USA,23.0,Male,New,2023-10-15,2023,10,8.0,489.1921454,Books,Penguin Books,Fiction,Cash,Oct,61.149018175,0.0004891921454,18-25
Australia,43.0,Male,Regular,2023-10-13,2023,10,10.0,1387.218398,Clothing,Zara,Dress,Debit Card,Oct,138.7218398,0.0013872183979999999,36-50
Canada,20.0,Female,Regular,2024-01-14,2024,1,7.0,1087.103695,Clothing,Zara,Jeans,Credit Card,Jan,155.30052785714287,0.0010871036950000001,18-25
UK,53.0,Male,New,2023-10-26,2023,10,7.0,825.4335327,Clothing,Adidas,Shoes,Debit Card,Oct,117.9190761,0.0008254335327,50+
UK,46.0,Male,New,2023-05-23,2023,5,10.0,4253.015217,Clothing,Adidas,Shoes,Debit Card,May,425.3015217,0.004253015217,36-50
Canada,46.0,Female,Regular,2023-04-19,2023,4,5.0,92.81855591,Books,Random House,Non-Fiction,Debit Card,Apr,18.563711182,9.281855591e-05,36-50
UK,56.0,Male,Regular,2023-10-15,2023,10,6.0,695.8059152,Home Decor,Bed Bath & Beyond,Kitchen,Debit Card,Oct,115.96765253333332,0.0006958059152,50+
Australia,69.0,Female,Regular,2023-12-24,2023,12,8.0,1427.548947,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Credit Card,Dec,178.443618375,0.001427548947,50+
Australia,49.0,Female,New,2023-04-29,2023,4,8.0,2074.198987,Home Decor,Home Depot,Decorations,PayPal,Apr,259.274873375,0.002074198987,36-50
Canada,20.0,Female,New,2023-10-24,2023,10,5.0,1650.36429,Electronics,Apple,Laptop,PayPal,Oct,330.072858,0.00165036429,18-25
UK,19.0,Female,Regular,2023-09-23,2023,9,6.0,755.1211985,Grocery,Coca-Cola,Soft Drink,Debit Card,Sep,125.85353308333333,0.0007551211985,18-25
USA,19.0,Male,New,2023-05-21,2023,5,3.0,539.9262161,Electronics,Apple,Smartphone,Credit Card,May,179.97540536666668,0.0005399262161,18-25
UK,40.0,Female,Regular,2023-11-30,2023,11,3.0,69.0463967,Clothing,Zara,Jeans,Credit Card,Nov,23.015465566666666,6.90463967e-05,36-50
Germany,21.0,Male,New,2023-09-29,2023,9,8.0,408.5240838,Clothing,Zara,Shirt,Cash,Sep,51.065510475,0.00040852408380000004,18-25
Australia,36.0,Female,Premium,2024-01-25,2024,1,10.0,3870.844775,Clothing,Nike,Shorts,Credit Card,Jan,387.0844775,0.003870844775,36-50
UK,24.0,Female,Regular,2023-12-28,2023,12,10.0,2063.181692,Electronics,Sony,Television,PayPal,Dec,206.3181692,0.002063181692,18-25
Canada,28.0,Female,Regular,2023-04-27,2023,4,1.0,276.1951431,Electronics,Sony,Smartphone,Cash,Apr,276.1951431,0.00027619514309999997,26-35
USA,19.0,Male,New,2023-09-24,2023,9,1.0,262.9544058,Grocery,Nestle,Chocolate,PayPal,Sep,262.9544058,0.0002629544058,18-25
Canada,27.0,Female,New,2023-04-24,2023,4,8.0,560.9195274,Electronics,Apple,Laptop,Cash,Apr,70.114940925,0.0005609195274,26-35
Germany,63.0,Male,New,2023-04-26,2023,4,6.0,1028.79294,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Cash,Apr,171.46549000000002,0.00102879294,50+
Germany,22.0,Male,Regular,2023-11-15,2023,11,5.0,2443.028269,Books,Random House,Fiction,Cash,Nov,488.60565379999997,0.002443028269,18-25
USA,26.0,Male,Regular,2023-03-23,2023,3,10.0,336.5738826,Books,Random House,Non-Fiction,Cash,Mar,33.65738826,0.0003365738826,26-35
Canada,64.0,Male,Regular,2024-01-28,2024,1,4.0,1101.877819,Grocery,Pepsi,Water,PayPal,Jan,275.46945475,0.001101877819,50+
USA,23.0,Male,New,2023-10-22,2023,10,9.0,2484.535214,Grocery,Nestle,Chocolate,Cash,Oct,276.0594682222222,0.002484535214,18-25
Australia,69.0,Male,Regular,2023-03-16,2023,3,4.0,886.1437828,Books,HarperCollins,Non-Fiction,Debit Card,Mar,221.5359457,0.0008861437828000001,50+
Australia,46.0,Female,Regular,2024-02-26,2024,2,1.0,14.62407471,Home Decor,Bed Bath & Beyond,Bathroom,Debit Card,Feb,14.62407471,1.4624074710000001e-05,36-50
Australia,31.0,Male,Premium,2024-01-25,2024,1,6.0,1473.18173,Clothing,Nike,Shoes,Cash,Jan,245.53028833333335,0.00147318173,26-35
Germany,22.0,Male,Regular,2023-05-31,2023,5,1.0,137.6887997,Clothing,Nike,T-shirt,Debit Card,May,137.6887997,0.0001376887997,18-25
UK,55.0,Male,Regular,2023-10-16,2023,10,9.0,1446.772007,Books,Penguin Books,Fiction,Cash,Oct,160.75244522222224,0.001446772007,50+
USA,39.0,Female,Regular,2024-01-31,2024,1,1.0,451.9186912,Clothing,Adidas,Shoes,Credit Card,Jan,451.9186912,0.0004519186912,36-50
USA,46.0,Female,Regular,2023-11-25,2023,11,3.0,581.2948196,Electronics,Sony,Television,Debit Card,Nov,193.76493986666665,0.0005812948196,36-50
UK,19.0,Male,New,2023-10-17,2023,10,1.0,338.9182803,Home Decor,Bed Bath & Beyond,Kitchen,PayPal,Oct,338.9182803,0.0003389182803,18-25
Canada,41.0,Female,New,2023-05-19,2023,5,3.0,209.2638477,Clothing,Adidas,T-shirt,PayPal,May,69.7546159,0.00020926384770000002,36-50
USA,29.0,Female,Regular,2023-11-22,2023,11,9.0,251.1303545,Clothing,Zara,Dress,Cash,Nov,27.903372722222223,0.0002511303545,26-35
USA,23.0,Female,Regular,2023-12-16,2023,12,1.0,303.04424,Grocery,Nestle,Snacks,Debit Card,Dec,303.04424,0.00030304424,18-25
Canada,46.0,Male,New,2023-08-13,2023,8,7.0,2285.884846,Home Decor,IKEA,Lighting,Debit Card,Aug,326.554978,0.002285884846,36-50
Germany,46.0,Male,Premium,2023-04-28,2023,4,1.0,399.5031367,Electronics,Apple,Laptop,PayPal,Apr,399.5031367,0.0003995031367,36-50
USA,46.0,Male,Regular,2023-03-28,2023,3,9.0,3293.445477,Home Decor,IKEA,Decorations,PayPal,Mar,365.93838633333337,0.003293445477,36-50
Germany,60.0,Female,New,2023-07-16,2023,7,3.0,349.1362129,Books,Random House,Non-Fiction,Debit Card,Jul,116.37873763333333,0.0003491362129,50+
Germany,50.0,Female,Regular,2023-03-29,2023,3,1.0,466.0727893,Home Decor,Bed Bath & Beyond,Bedding,PayPal,Mar,466.0727893,0.0004660727893,36-50
USA,46.0,Male,Regular,2023-05-23,2023,5,5.0,2058.057366,Books,Penguin Books,Children's,Cash,May,411.6114732,0.002058057366,36-50
UK,20.0,Male,New,2023-09-28,2023,9,6.0,1155.850228,Electronics,Samsung,Television,Cash,Sep,192.64170466666667,0.001155850228,18-25
Germany,26.0,Male,Premium,2023-05-20,2023,5,6.0,1089.404844,Grocery,Pepsi,Water,Credit Card,May,181.56747399999998,0.0010894048439999999,26-35
USA,26.0,Male,Regular,2024-02-17,2024,2,6.0,985.1176839,Home Decor,Home Depot,Furniture,Credit Card,Feb,164.18628065,0.0009851176839,26-35
UK,46.0,Female,Regular,2023-03-17,2023,3,8.0,1337.824603,Books,Random House,Fiction,Cash,Mar,167.228075375,0.001337824603,36-50
Germany,46.0,Male,Regular,2024-02-15,2024,2,9.0,3475.044315,Grocery,Coca-Cola,Juice,PayPal,Feb,386.116035,0.003475044315,36-50
USA,47.0,Male,Regular,2023-04-14,2023,4,1.0,364.1304772,Grocery,Nestle,Coffee,Debit Card,Apr,364.1304772,0.0003641304772,36-50
UK,25.0,Female,New,2023-12-24,2023,12,4.0,1908.925224,Home Decor,IKEA,Lighting,Debit Card,Dec,477.231306,0.001908925224,18-25
USA,23.0,Male,New,2024-02-27,2024,2,5.0,2423.403287,Clothing,Nike,Shorts,PayPal,Feb,484.68065740000003,0.002423403287,18-25
USA,21.0,Male,Regular,2024-01-25,2024,1,6.0,546.1702049,Grocery,Pepsi,Juice,Debit Card,Jan,91.02836748333334,0.0005461702049000001,18-25
UK,46.0,Male,New,2024-01-25,2024,1,7.0,3263.44927,Clothing,Adidas,T-shirt,Cash,Jan,466.2070385714286,0.00326344927,36-50
UK,20.0,Male,New,2023-09-24,2023,9,9.0,616.1461278,Home Decor,Home Depot,Furniture,Debit Card,Sep,68.46068086666668,0.0006161461278,18-25
UK,38.0,Female,Premium,2023-07-18,2023,7,1.0,491.3571456,Books,HarperCollins,Fiction,Debit Card,Jul,491.3571456,0.0004913571456,36-50
UK,21.0,Male,Regular,2024-01-23,2024,1,9.0,1394.116482,Electronics,Apple,Tablet,PayPal,Jan,154.90183133333332,0.001394116482,18-25
Australia,26.0,Male,New,2023-03-24,2023,3,9.0,3725.901879,Electronics,Apple,Laptop,Credit Card,Mar,413.9890976666667,0.003725901879,26-35
USA,34.0,Male,Regular,2023-07-29,2023,7,8.0,3706.790532,Grocery,Pepsi,Water,Debit Card,Jul,463.3488165,0.0037067905319999998,26-35
USA,23.0,Male,Regular,2023-12-25,2023,12,4.0,1483.48959,Electronics,Sony,Headphones,Credit Card,Dec,370.8723975,0.00148348959,18-25
UK,45.0,Male,New,2023-04-17,2023,4,5.0,1688.606692,Books,Penguin Books,Non-Fiction,Credit Card,Apr,337.72133840000004,0.001688606692,36-50
UK,70.0,Male,Premium,2023-08-14,2023,8,7.0,1873.397997,Home Decor,Home Depot,Decorations,Credit Card,Aug,267.6282852857143,0.001873397997,50+
USA,20.0,Male,Regular,2023-03-18,2023,3,6.0,431.516214,Books,HarperCollins,Thriller,PayPal,Mar,71.919369,0.00043151621399999996,18-25
USA,34.0,Male,Regular,2023-04-15,2023,4,3.0,1063.099879,Grocery,Pepsi,Water,Debit Card,Apr,354.3666263333334,0.001063099879,26-35
Australia,56.0,Female,Regular,2023-11-24,2023,11,10.0,3897.513492,Clothing,Nike,T-shirt,Cash,Nov,389.7513492,0.0038975134920000002,50+
UK,44.0,Male,Regular,2023-11-26,2023,11,8.0,2554.178966,Grocery,Pepsi,Soft Drink,PayPal,Nov,319.27237075,0.002554178966,36-50
USA,51.0,Female,Regular,2024-01-29,2024,1,1.0,143.757112,Clothing,Nike,Shorts,Cash,Jan,143.757112,0.000143757112,50+
Germany,22.0,Male,New,2023-05-26,2023,5,3.0,1249.045034,Books,Penguin Books,Non-Fiction,PayPal,May,416.34834466666666,0.001249045034,18-25
USA,46.0,Male,New,2023-06-29,2023,6,8.0,2190.835014,Electronics,Sony,Television,Credit Card,Jun,273.85437675,0.002190835014,36-50
Australia,20.0,Female,New,2023-08-18,2023,8,10.0,3745.073681,Electronics,Sony,Headphones,Credit Card,Aug,374.5073681,0.0037450736809999997,18-25
Canada,52.0,Female,Premium,2023-07-16,2023,7,8.0,2438.899111,Home Decor,Bed Bath & Beyond,Bathroom,Credit Card,Jul,304.862388875,0.002438899111,50+
Canada,68.0,Female,Premium,2023-11-24,2023,11,6.0,1046.233801,Books,Random House,Literature,Cash,Nov,174.3723001666667,0.001046233801,50+
UK,20.0,Male,New,2023-07-26,2023,7,2.0,229.8898113,Clothing,Adidas,Shoes,Debit Card,Jul,114.94490565,0.0002298898113,18-25
Australia,43.0,Male,Premium,2023-05-27,2023,5,9.0,644.8345773,Clothing,Adidas,T-shirt,PayPal,May,71.64828636666667,0.0006448345773,36-50
Australia,21.0,Male,New,2023-06-28,2023,6,9.0,2712.813874,Home Decor,IKEA,Decorations,Cash,Jun,301.42376377777776,0.002712813874,18-25
Australia,46.0,Female,New,2023-10-15,2023,10,4.0,420.5236034,Home Decor,Home Depot,Furniture,Credit Card,Oct,105.13090085,0.0004205236034,36-50
USA,26.0,Male,Regular,2023-07-16,2023,7,4.0,508.5967279,Books,Penguin Books,Fiction,PayPal,Jul,127.149181975,0.0005085967279,26-35
Canada,46.0,Female,Regular,2023-07-13,2023,7,7.0,1285.773861,Clothing,Nike,T-shirt,Cash,Jul,183.68198014285713,0.0012857738609999998,36-50
USA,58.0,Male,New,2024-02-28,2024,2,5.0,920.154078,Clothing,Nike,Shorts,Cash,Feb,184.0308156,0.0009201540780000001,50+
USA,34.0,Male,Regular,2023-08-31,2023,8,10.0,3178.996627,Books,Penguin Books,Fiction,Cash,Aug,317.8996627,0.003178996627,26-35
USA,23.0,Male,Regular,2023-06-19,2023,6,3.0,1312.275797,Grocery,Nestle,Snacks,Debit Card,Jun,437.4252656666667,0.001312275797,18-25
UK,24.0,Male,New,2023-11-28,2023,11,1.0,363.6552958,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Credit Card,Nov,363.6552958,0.0003636552958,18-25
USA,34.0,Female,Regular,2023-08-29,2023,8,5.0,2167.182776,Grocery,Pepsi,Water,PayPal,Aug,433.43655520000004,0.002167182776,26-35
USA,34.0,Female,Regular,2023-10-30,2023,10,10.0,136.2123799,Books,Random House,Non-Fiction,Credit Card,Oct,13.621237990000001,0.0001362123799,26-35
UK,20.0,Female,New,2023-11-23,2023,11,5.0,1518.243773,Grocery,Pepsi,Soft Drink,Cash,Nov,303.64875459999996,0.001518243773,18-25
Australia,34.0,Male,Regular,2023-10-29,2023,10,1.0,15.72227937,Grocery,Pepsi,Water,Debit Card,Oct,15.72227937,1.572227937e-05,26-35
Germany,32.0,Male,New,2023-03-21,2023,3,6.0,1542.016711,Electronics,Sony,Television,Credit Card,Mar,257.0027851666667,0.001542016711,26-35
UK,64.0,Male,Regular,2023-09-21,2023,9,4.0,694.4616409,Books,HarperCollins,Non-Fiction,PayPal,Sep,173.615410225,0.0006944616409,50+
USA,26.0,Male,Regular,2023-11-26,2023,11,2.0,157.4255412,Electronics,Sony,Headphones,Cash,Nov,78.7127706,0.0001574255412,26-35
UK,53.0,Male,New,2023-11-29,2023,11,3.0,367.3081155,Home Decor,Bed Bath & Beyond,Bathroom,Debit Card,Nov,122.4360385,0.0003673081155,50+
Australia,46.0,Female,New,2023-05-15,2023,5,4.0,1100.412918,Clothing,Adidas,T-shirt,Credit Card,May,275.1032295,0.001100412918,36-50
Canada,20.0,Male,New,2023-08-27,2023,8,6.0,2256.095616,Clothing,Adidas,Jacket,Debit Card,Aug,376.015936,0.002256095616,18-25
Canada,25.0,Female,Regular,2023-11-27,2023,11,9.0,4369.280188,Electronics,Apple,Laptop,Credit Card,Nov,485.4755764444444,0.004369280188,18-25
USA,23.0,Male,Regular,2023-11-17,2023,11,2.0,375.7160495,Clothing,Adidas,T-shirt,Credit Card,Nov,187.85802475,0.00037571604949999997,18-25
Canada,55.0,Female,New,2023-11-29,2023,11,8.0,2633.949799,Electronics,Samsung,Smartphone,Debit Card,Nov,329.243724875,0.002633949799,50+
USA,23.0,Female,Regular,2023-03-21,2023,3,1.0,19.94743064,Home Decor,IKEA,Lighting,PayPal,Mar,19.94743064,1.994743064e-05,18-25
Canada,33.0,Male,New,2023-09-17,2023,9,2.0,289.3237683,Grocery,Nestle,Snacks,PayPal,Sep,144.66188415,0.0002893237683,26-35
Germany,46.0,Male,New,2023-10-30,2023,10,4.0,147.491165,Books,Random House,Non-Fiction,Cash,Oct,36.87279125,0.000147491165,36-50
Canada,28.0,Female,Premium,2023-03-14,2023,3,4.0,1954.086628,Grocery,Nestle,Coffee,Debit Card,Mar,488.521657,0.001954086628,26-35
Australia,19.0,Female,Regular,2023-03-29,2023,3,1.0,209.2624329,Home Decor,Bed Bath & Beyond,Bedding,Cash,Mar,209.2624329,0.0002092624329,18-25
UK,24.0,Female,Regular,2023-04-17,2023,4,1.0,245.0286201,Home Decor,Home Depot,Furniture,Credit Card,Apr,245.0286201,0.0002450286201,18-25
USA,60.0,Male,Premium,2023-08-30,2023,8,1.0,366.7147823,Home Decor,Bed Bath & Beyond,Kitchen,Credit Card,Aug,366.7147823,0.00036671478230000003,50+
USA,34.0,Male,New,2024-01-18,2024,1,5.0,2337.408392,Grocery,Pepsi,Water,Credit Card,Jan,467.48167839999996,0.0023374083919999998,26-35
Australia,22.0,Male,Regular,2023-08-19,2023,8,9.0,4005.382361,Books,Random House,Fiction,Debit Card,Aug,445.0424845555556,0.004005382361,18-25
UK,46.0,Female,Regular,2023-09-21,2023,9,7.0,231.6340387,Electronics,Samsung,Tablet,Cash,Sep,33.09057695714286,0.0002316340387,36-50
UK,21.0,Male,New,2023-11-28,2023,11,6.0,2139.628361,Books,Penguin Books,Children's,Cash,Nov,356.60472683333336,0.002139628361,18-25
Canada,64.0,Male,New,2023-09-28,2023,9,1.0,29.72564443,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Credit Card,Sep,29.72564443,2.972564443e-05,50+
Australia,35.0,Male,New,2024-02-18,2024,2,5.0,1353.999497,Clothing,Zara,Shirt,Debit Card,Feb,270.7998994,0.001353999497,26-35
Germany,46.0,Male,Premium,2023-11-19,2023,11,3.0,1466.124093,Books,HarperCollins,Thriller,Credit Card,Nov,488.70803099999995,0.001466124093,36-50
UK,21.0,Male,New,2023-05-30,2023,5,3.0,409.7737065,Electronics,Apple,Laptop,PayPal,May,136.5912355,0.0004097737065,18-25
USA,34.0,Male,New,2023-04-25,2023,4,10.0,4774.237738,Books,HarperCollins,Fiction,Debit Card,Apr,477.4237738,0.004774237737999999,26-35
Germany,22.0,Unknown,Regular,2023-11-14,2023,11,4.0,1070.134864,Home Decor,Bed Bath & Beyond,Bathroom,Cash,Nov,267.533716,0.0010701348640000002,18-25
USA,20.0,Female,Premium,2023-05-26,2023,5,4.0,729.8914722,Electronics,Sony,Headphones,Debit Card,May,182.47286805,0.0007298914722,18-25
UK,26.0,Male,Premium,2023-06-21,2023,6,4.0,1827.595602,Home Decor,Bed Bath & Beyond,Bathroom,PayPal,Jun,456.8989005,0.0018275956020000002,26-35
UK,48.0,Female,New,2024-01-27,2024,1,8.0,2237.282505,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,Cash,Jan,279.660313125,0.0022372825050000003,36-50
UK,59.0,Male,Premium,2023-05-20,2023,5,6.0,2910.598805,Books,HarperCollins,Fiction,PayPal,May,485.09980083333335,0.002910598805,50+
UK,46.0,Female,New,2023-10-26,2023,10,9.0,3488.896363,Clothing,Nike,Shorts,PayPal,Oct,387.6551514444444,0.003488896363,36-50
Canada,60.0,Female,Premium,2024-02-29,2024,2,5.0,1727.054087,Electronics,Sony,Television,Debit Card,Feb,345.4108174,0.001727054087,50+
UK,19.0,Male,Regular,2023-03-16,2023,3,1.0,192.8710419,Books,HarperCollins,Fiction,Debit Card,Mar,192.8710419,0.0001928710419,18-25
